latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.52,13.419998,38.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),pressure_msl (hPa),wind_speed_10m (km/h),wind_direction_10m (°),precipitation_probability (%),rain (mm)
2025-09-03T00:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-03T01:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-03T02:00,NaN,NaN,NaN,NaN,NaN,1,NaN
2025-09-03T03:00,NaN,NaN,NaN,NaN,NaN,6,NaN
2025-09-03T04:00,NaN,NaN,NaN,NaN,NaN,5,NaN
2025-09-03T05:00,NaN,NaN,NaN,NaN,NaN,2,NaN
2025-09-03T06:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-03T07:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-03T08:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-03T09:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-03T10:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-03T11:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-03T12:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-03T13:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-03T14:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-03T15:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-03T16:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-03T17:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-03T18:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-03T19:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-03T20:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-03T21:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-03T22:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-03T23:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-04T00:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-04T01:00,NaN,NaN,NaN,NaN,NaN,8,NaN
2025-09-04T02:00,NaN,NaN,NaN,NaN,NaN,18,NaN
2025-09-04T03:00,NaN,NaN,NaN,NaN,NaN,23,NaN
2025-09-04T04:00,NaN,NaN,NaN,NaN,NaN,18,NaN
2025-09-04T05:00,NaN,NaN,NaN,NaN,NaN,8,NaN
2025-09-04T06:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-04T07:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-04T08:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-04T09:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-04T10:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-04T11:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-04T12:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-04T13:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-04T14:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-04T15:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-04T16:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-04T17:00,NaN,NaN,NaN,NaN,NaN,1,NaN
2025-09-04T18:00,NaN,NaN,NaN,NaN,NaN,3,NaN
2025-09-04T19:00,NaN,NaN,NaN,NaN,NaN,4,NaN
2025-09-04T20:00,NaN,NaN,NaN,NaN,NaN,7,NaN
2025-09-04T21:00,NaN,NaN,NaN,NaN,NaN,16,NaN
2025-09-04T22:00,NaN,NaN,NaN,NaN,NaN,39,NaN
2025-09-04T23:00,NaN,NaN,NaN,NaN,NaN,68,NaN
2025-09-05T00:00,NaN,NaN,NaN,NaN,NaN,90,NaN
2025-09-05T01:00,NaN,NaN,NaN,NaN,NaN,98,NaN
2025-09-05T02:00,NaN,NaN,NaN,NaN,NaN,100,NaN
2025-09-05T03:00,NaN,NaN,NaN,NaN,NaN,100,NaN
2025-09-05T04:00,NaN,NaN,NaN,NaN,NaN,100,NaN
2025-09-05T05:00,NaN,NaN,NaN,NaN,NaN,100,NaN
2025-09-05T06:00,NaN,NaN,NaN,NaN,NaN,100,NaN
2025-09-05T07:00,NaN,NaN,NaN,NaN,NaN,92,NaN
2025-09-05T08:00,NaN,NaN,NaN,NaN,NaN,81,NaN
2025-09-05T09:00,NaN,NaN,NaN,NaN,NaN,74,NaN
2025-09-05T10:00,NaN,NaN,NaN,NaN,NaN,79,NaN
2025-09-05T11:00,NaN,NaN,NaN,NaN,NaN,89,NaN
2025-09-05T12:00,NaN,NaN,NaN,NaN,NaN,90,NaN
2025-09-05T13:00,NaN,NaN,NaN,NaN,NaN,74,NaN
2025-09-05T14:00,NaN,NaN,NaN,NaN,NaN,49,NaN
2025-09-05T15:00,NaN,NaN,NaN,NaN,NaN,29,NaN
2025-09-05T16:00,NaN,NaN,NaN,NaN,NaN,20,NaN
2025-09-05T17:00,NaN,NaN,NaN,NaN,NaN,16,NaN
2025-09-05T18:00,NaN,NaN,NaN,NaN,NaN,13,NaN
2025-09-05T19:00,NaN,NaN,NaN,NaN,NaN,9,NaN
2025-09-05T20:00,NaN,NaN,NaN,NaN,NaN,6,NaN
2025-09-05T21:00,NaN,NaN,NaN,NaN,NaN,3,NaN
2025-09-05T22:00,NaN,NaN,NaN,NaN,NaN,1,NaN
2025-09-05T23:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-06T00:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-06T01:00,NaN,NaN,NaN,NaN,NaN,4,NaN
2025-09-06T02:00,NaN,NaN,NaN,NaN,NaN,10,NaN
2025-09-06T03:00,NaN,NaN,NaN,NaN,NaN,13,NaN
2025-09-06T04:00,NaN,NaN,NaN,NaN,NaN,10,NaN
2025-09-06T05:00,NaN,NaN,NaN,NaN,NaN,4,NaN
2025-09-06T06:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-06T07:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-06T08:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-06T09:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-06T10:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-06T11:00,NaN,NaN,NaN,NaN,NaN,1,NaN
2025-09-06T12:00,NaN,NaN,NaN,NaN,NaN,3,NaN
2025-09-06T13:00,NaN,NaN,NaN,NaN,NaN,8,NaN
2025-09-06T14:00,NaN,NaN,NaN,NaN,NaN,15,NaN
2025-09-06T15:00,NaN,NaN,NaN,NaN,NaN,19,NaN
2025-09-06T16:00,NaN,NaN,NaN,NaN,NaN,17,NaN
2025-09-06T17:00,NaN,NaN,NaN,NaN,NaN,11,NaN
2025-09-06T18:00,NaN,NaN,NaN,NaN,NaN,6,NaN
2025-09-06T19:00,NaN,NaN,NaN,NaN,NaN,3,NaN
2025-09-06T20:00,NaN,NaN,NaN,NaN,NaN,1,NaN
2025-09-06T21:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-06T22:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-06T23:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-07T00:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-07T01:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-07T02:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-07T03:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-07T04:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-07T05:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-07T06:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-07T07:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-07T08:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-07T09:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-07T10:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-07T11:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-07T12:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-07T13:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-07T14:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-07T15:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-07T16:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-07T17:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-07T18:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-07T19:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-07T20:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-07T21:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-07T22:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-07T23:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-08T00:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-08T01:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-08T02:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-08T03:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-08T04:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-08T05:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-08T06:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-08T07:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-08T08:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-08T09:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-08T10:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-08T11:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-08T12:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-08T13:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-08T14:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-08T15:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-08T16:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-08T17:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-08T18:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-08T19:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-08T20:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-08T21:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-08T22:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-08T23:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-09T00:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-09T01:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-09T02:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-09T03:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-09T04:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-09T05:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-09T06:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-09T07:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-09T08:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-09T09:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-09T10:00,NaN,NaN,NaN,NaN,NaN,1,NaN
2025-09-09T11:00,NaN,NaN,NaN,NaN,NaN,2,NaN
2025-09-09T12:00,NaN,NaN,NaN,NaN,NaN,3,NaN
2025-09-09T13:00,NaN,NaN,NaN,NaN,NaN,2,NaN
2025-09-09T14:00,NaN,NaN,NaN,NaN,NaN,1,NaN
2025-09-09T15:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-09T16:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-09T17:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-09T18:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-09T19:00,NaN,NaN,NaN,NaN,NaN,4,NaN
2025-09-09T20:00,NaN,NaN,NaN,NaN,NaN,9,NaN
2025-09-09T21:00,NaN,NaN,NaN,NaN,NaN,16,NaN
2025-09-09T22:00,NaN,NaN,NaN,NaN,NaN,25,NaN
2025-09-09T23:00,NaN,NaN,NaN,NaN,NaN,35,NaN
2025-09-10T00:00,NaN,NaN,NaN,NaN,NaN,45,NaN
2025-09-10T01:00,NaN,NaN,NaN,NaN,NaN,56,NaN
2025-09-10T02:00,NaN,NaN,NaN,NaN,NaN,67,NaN
2025-09-10T03:00,NaN,NaN,NaN,NaN,NaN,71,NaN
2025-09-10T04:00,NaN,NaN,NaN,NaN,NaN,65,NaN
2025-09-10T05:00,NaN,NaN,NaN,NaN,NaN,54,NaN
2025-09-10T06:00,NaN,NaN,NaN,NaN,NaN,42,NaN
2025-09-10T07:00,NaN,NaN,NaN,NaN,NaN,31,NaN
2025-09-10T08:00,NaN,NaN,NaN,NaN,NaN,20,NaN
2025-09-10T09:00,NaN,NaN,NaN,NaN,NaN,13,NaN
2025-09-10T10:00,NaN,NaN,NaN,NaN,NaN,14,NaN
2025-09-10T11:00,NaN,NaN,NaN,NaN,NaN,21,NaN
2025-09-10T12:00,NaN,NaN,NaN,NaN,NaN,26,NaN
2025-09-10T13:00,NaN,NaN,NaN,NaN,NaN,29,NaN
2025-09-10T14:00,NaN,NaN,NaN,NaN,NaN,31,NaN
2025-09-10T15:00,NaN,NaN,NaN,NaN,NaN,32,NaN
2025-09-10T16:00,NaN,NaN,NaN,NaN,NaN,28,NaN
2025-09-10T17:00,NaN,NaN,NaN,NaN,NaN,23,NaN
2025-09-10T18:00,NaN,NaN,NaN,NaN,NaN,26,NaN
2025-09-10T19:00,NaN,NaN,NaN,NaN,NaN,47,NaN
2025-09-10T20:00,NaN,NaN,NaN,NaN,NaN,76,NaN
2025-09-10T21:00,NaN,NaN,NaN,NaN,NaN,97,NaN
2025-09-10T22:00,NaN,NaN,NaN,NaN,NaN,100,NaN
2025-09-10T23:00,NaN,NaN,NaN,NaN,NaN,99,NaN
2025-09-11T00:00,NaN,NaN,NaN,NaN,NaN,87,NaN
2025-09-11T01:00,NaN,NaN,NaN,NaN,NaN,61,NaN
2025-09-11T02:00,NaN,NaN,NaN,NaN,NaN,28,NaN
2025-09-11T03:00,NaN,NaN,NaN,NaN,NaN,3,NaN
2025-09-11T04:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-11T05:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-11T06:00,NaN,NaN,NaN,NaN,NaN,0,NaN
2025-09-11T07:00,16.2,73,1005.8,13.0,228,0,0.00
2025-09-11T08:00,18.1,64,1006.0,14.1,220,0,0.00
2025-09-11T09:00,20.2,57,1006.1,16.8,222,0,0.00
2025-09-11T10:00,22.3,48,1006.1,19.1,226,0,0.00
2025-09-11T11:00,22.2,48,1006.0,21.7,222,0,0.00
2025-09-11T12:00,22.8,49,1006.2,22.1,217,3,0.00
2025-09-11T13:00,24.1,45,1005.9,22.5,220,31,0.00
2025-09-11T14:00,21.7,57,1006.2,20.4,224,69,0.00
2025-09-11T15:00,21.1,61,1006.6,20.0,232,97,0.00
2025-09-11T16:00,20.1,68,1007.4,18.1,235,100,0.00
2025-09-11T17:00,18.6,75,1008.1,20.6,234,100,0.00
2025-09-11T18:00,16.6,87,1009.2,17.4,243,97,0.00
2025-09-11T19:00,16.3,85,1010.1,15.5,224,69,0.00
2025-09-11T20:00,15.8,80,1010.6,14.1,220,31,0.00
2025-09-11T21:00,15.4,78,1011.0,14.2,216,3,0.00
2025-09-11T22:00,15.1,76,1011.4,14.8,221,0,0.00
2025-09-11T23:00,15.6,70,1011.6,14.5,222,0,0.00
2025-09-12T00:00,14.6,71,1012.0,14.3,214,0,0.00
2025-09-12T01:00,14.3,70,1012.2,13.6,217,0,0.00
2025-09-12T02:00,14.0,71,1012.6,13.8,213,0,0.00
2025-09-12T03:00,13.8,72,1012.8,12.4,210,0,0.00
2025-09-12T04:00,13.5,72,1013.1,11.0,212,0,0.00
2025-09-12T05:00,13.5,73,1013.5,11.8,211,0,0.00
2025-09-12T06:00,14.4,71,1013.9,12.1,210,0,0.00
2025-09-12T07:00,15.6,66,1014.5,14.5,207,14,0.00
2025-09-12T08:00,17.3,59,1015.0,16.3,205,34,0.00
2025-09-12T09:00,18.4,59,1015.5,17.9,214,52,0.00
2025-09-12T10:00,17.5,65,1016.1,16.3,215,67,0.00
2025-09-12T11:00,19.8,49,1016.0,15.9,232,80,0.00
2025-09-12T12:00,20.9,40,1016.0,15.9,232,84,0.00
2025-09-12T13:00,20.3,38,1016.1,15.9,231,72,0.00
2025-09-12T14:00,21.1,34,1016.2,18.0,244,51,0.00
2025-09-12T15:00,20.6,37,1016.6,15.1,230,32,0.00
2025-09-12T16:00,19.7,40,1017.1,15.3,223,19,0.00
2025-09-12T17:00,19.1,43,1017.7,14.5,251,8,0.00
2025-09-12T18:00,16.9,51,1018.9,9.1,279,0,0.00
2025-09-12T19:00,16.2,54,1019.6,5.6,225,0,0.00
2025-09-12T20:00,15.9,56,1020.0,8.2,203,0,0.00
2025-09-12T21:00,15.5,57,1020.2,9.4,203,0,0.00
2025-09-12T22:00,15.1,58,1020.4,9.7,207,0,0.00
2025-09-12T23:00,14.8,59,1020.7,8.7,204,0,0.00
2025-09-13T00:00,14.2,61,1020.0,7.0,201,0,0.00
2025-09-13T01:00,13.9,63,1020.2,7.6,180,0,0.00
2025-09-13T02:00,13.5,63,1020.1,8.4,160,0,0.00
2025-09-13T03:00,13.2,63,1020.2,10.8,176,0,0.00
2025-09-13T04:00,13.2,63,1020.2,9.1,173,0,0.00
2025-09-13T05:00,13.2,64,1020.1,9.5,155,0,0.00
2025-09-13T06:00,14.0,65,1020.1,11.6,164,0,0.00
2025-09-13T07:00,15.0,62,1020.2,13.6,169,0,0.00
2025-09-13T08:00,16.7,56,1020.1,15.5,168,0,0.00
2025-09-13T09:00,18.6,50,1019.5,15.5,168,0,0.00
2025-09-13T10:00,20.4,43,1019.1,17.7,167,0,0.00
2025-09-13T11:00,21.3,40,1018.4,18.9,171,0,0.00
2025-09-13T12:00,22.1,38,1017.7,19.2,185,0,0.00
2025-09-13T13:00,22.7,35,1017.0,18.1,187,2,0.00
2025-09-13T14:00,21.5,41,1016.6,15.8,179,5,0.00
2025-09-13T15:00,21.6,40,1016.2,14.8,183,6,0.00
2025-09-13T16:00,21.3,42,1016.1,10.2,222,5,0.00
2025-09-13T17:00,19.6,49,1016.3,6.6,229,2,0.00
2025-09-13T18:00,18.4,54,1016.3,5.8,187,0,0.00
2025-09-13T19:00,18.3,55,1016.1,8.6,147,0,0.00
2025-09-13T20:00,17.5,60,1015.9,13.5,155,0,0.00
2025-09-13T21:00,16.9,63,1015.6,13.2,158,0,0.00
2025-09-13T22:00,16.5,65,1015.1,12.4,158,0,0.00
2025-09-13T23:00,16.2,66,1014.8,11.4,162,0,0.00
2025-09-14T00:00,16.0,66,1014.4,10.9,172,0,0.00
2025-09-14T01:00,15.9,71,1013.8,10.5,176,11,0.00
2025-09-14T02:00,15.8,72,1013.1,6.9,174,26,0.00
2025-09-14T03:00,15.6,73,1013.2,7.2,162,35,0.00
2025-09-14T04:00,15.0,76,1013.3,8.7,204,31,0.00
2025-09-14T05:00,14.7,75,1013.5,9.1,252,21,0.00
2025-09-14T06:00,14.5,76,1013.8,12.6,273,19,0.20
2025-09-14T07:00,13.6,90,1014.1,10.5,254,33,1.20
2025-09-14T08:00,13.6,92,1014.2,8.4,223,54,1.70
2025-09-14T09:00,13.9,92,1014.4,7.7,217,68,0.20
2025-09-14T10:00,14.4,89,1014.3,11.4,252,67,0.00
2025-09-14T11:00,16.1,75,1013.9,12.4,280,58,0.00
2025-09-14T12:00,18.6,54,1013.8,15.2,266,48,0.00
2025-09-14T13:00,19.5,44,1013.6,18.4,268,40,0.00
2025-09-14T14:00,20.0,38,1013.5,17.7,266,31,0.00
2025-09-14T15:00,19.9,39,1013.7,18.0,282,23,0.00
2025-09-14T16:00,18.1,47,1013.9,16.6,283,15,0.00
2025-09-14T17:00,17.1,51,1014.5,10.8,274,8,0.00
2025-09-14T18:00,15.7,56,1015.0,7.3,261,3,0.00
2025-09-14T19:00,16.1,54,1015.7,7.6,239,1,0.00
2025-09-14T20:00,16.0,54,1015.8,9.4,238,0,0.00
2025-09-14T21:00,15.0,57,1015.9,9.3,234,0,0.00
2025-09-14T22:00,14.4,58,1015.7,6.3,204,0,0.00
2025-09-14T23:00,14.3,58,1015.6,9.7,202,0,0.00
2025-09-15T00:00,13.9,58,1015.3,10.5,186,0,0.00
2025-09-15T01:00,14.5,55,1014.9,13.4,175,0,0.00
2025-09-15T02:00,14.7,55,1014.0,14.7,169,1,0.00
2025-09-15T03:00,14.6,57,1013.2,14.4,184,10,0.00
2025-09-15T04:00,13.9,69,1012.5,11.5,166,34,0.20
2025-09-15T05:00,15.0,71,1011.9,18.0,183,66,0.00
2025-09-15T06:00,14.3,73,1008.8,20.5,169,87,0.00
2025-09-15T07:00,15.9,77,1008.4,19.2,185,86,0.00
2025-09-15T08:00,17.1,84,1007.8,19.4,190,74,0.00
2025-09-15T09:00,20.2,75,1007.6,24.4,211,68,0.00
2025-09-15T10:00,21.2,74,1007.2,22.7,229,76,0.00
2025-09-15T11:00,22.3,66,1007.2,22.7,241,90,0.00
2025-09-15T12:00,21.9,69,1007.1,18.8,263,100,0.00
2025-09-15T13:00,20.7,74,1007.3,17.7,268,100,0.00
2025-09-15T14:00,20.1,66,1007.6,20.7,262,100,0.00
2025-09-15T15:00,20.0,61,1007.7,18.4,242,94,0.00
2025-09-15T16:00,20.6,58,1007.7,14.9,233,67,0.00
2025-09-15T17:00,19.5,62,1008.0,13.3,237,30,0.00
2025-09-15T18:00,18.9,61,1008.2,8.5,258,3,0.00
2025-09-15T19:00,19.1,51,1009.0,17.9,260,0,0.00
2025-09-15T20:00,18.0,49,1009.1,15.9,266,0,0.00
2025-09-15T21:00,17.1,54,1009.3,12.7,241,0,0.00
2025-09-15T22:00,16.5,58,1009.6,15.5,226,0,0.00
2025-09-15T23:00,16.9,51,1009.7,20.1,237,0,0.00
2025-09-16T00:00,16.5,57,1009.6,22.5,238,0,0.00
2025-09-16T01:00,16.1,62,1009.6,23.6,236,0,0.00
2025-09-16T02:00,15.6,61,1009.6,24.6,235,0,0.00
2025-09-16T03:00,15.4,60,1009.5,25.7,233,0,0.00
2025-09-16T04:00,15.2,58,1009.6,26.6,234,0,0.00
2025-09-16T05:00,14.9,57,1010.0,26.9,238,0,0.00
2025-09-16T06:00,15.4,57,1010.2,26.8,237,0,0.00
2025-09-16T07:00,15.7,58,1010.4,27.6,234,0,0.00
2025-09-16T08:00,17.0,55,1010.7,28.4,234,0,0.00
2025-09-16T09:00,16.9,56,1011.0,27.0,243,0,0.00
2025-09-16T10:00,16.7,58,1011.5,28.2,243,1,0.00
2025-09-16T11:00,17.2,57,1011.7,30.1,245,2,0.00
2025-09-16T12:00,19.0,48,1011.5,32.6,248,3,0.00
2025-09-16T13:00,18.7,47,1011.8,28.0,252,2,0.00
2025-09-16T14:00,19.2,44,1011.7,25.4,249,1,0.00
2025-09-16T15:00,18.6,44,1011.7,26.1,250,0,0.00
2025-09-16T16:00,18.2,45,1011.9,25.1,246,0,0.00
2025-09-16T17:00,18.0,43,1012.3,24.4,257,0,0.00
2025-09-16T18:00,16.7,51,1012.8,23.1,252,0,0.00
2025-09-16T19:00,15.4,58,1013.2,22.9,248,5,0.00
2025-09-16T20:00,14.1,69,1013.7,21.7,249,12,0.00
2025-09-16T21:00,13.6,77,1013.9,21.3,246,23,0.00
2025-09-16T22:00,14.0,80,1013.9,20.6,258,46,0.10
2025-09-16T23:00,13.5,86,1014.2,19.1,266,73,0.40
2025-09-17T00:00,13.4,84,1015.0,24.9,272,84,0.10
2025-09-17T01:00,12.5,88,1015.3,21.4,263,65,0.00
2025-09-17T02:00,12.1,88,1015.5,18.9,257,29,0.00
2025-09-17T03:00,11.9,89,1016.0,19.5,254,3,0.00
2025-09-17T04:00,11.9,90,1016.3,18.8,258,0,0.00
2025-09-17T05:00,11.7,90,1016.7,17.2,250,0,0.00
2025-09-17T06:00,12.2,89,1017.5,17.3,253,0,0.00
2025-09-17T07:00,13.3,83,1017.8,18.9,261,0,0.00
2025-09-17T08:00,14.1,77,1018.0,21.5,261,0,0.00
2025-09-17T09:00,15.4,71,1018.4,23.1,266,0,0.00
2025-09-17T10:00,16.9,62,1018.2,22.7,268,17,0.00
2025-09-17T11:00,18.1,54,1018.2,24.5,269,40,0.00
2025-09-17T12:00,19.1,45,1018.0,24.9,268,52,0.00
2025-09-17T13:00,19.5,42,1017.8,24.9,268,40,0.00
2025-09-17T14:00,19.6,41,1017.8,23.4,272,17,0.00
2025-09-17T15:00,19.3,44,1018.0,21.6,266,0,0.00
2025-09-17T16:00,18.5,50,1018.6,20.5,260,0,0.00
2025-09-17T17:00,17.5,51,1018.8,16.2,258,0,0.00
2025-09-17T18:00,17.1,55,1019.1,14.5,247,0,0.00
2025-09-17T19:00,16.8,56,1019.4,14.4,248,0,0.00
2025-09-17T20:00,15.7,62,1019.7,15.8,240,0,0.00
2025-09-17T21:00,14.8,66,1019.6,14.8,247,0,0.00
2025-09-17T22:00,15.3,65,1019.4,12.9,240,0,0.00
2025-09-17T23:00,15.4,65,1019.2,12.7,223,0,0.00
2025-09-18T00:00,15.5,66,1018.9,13.6,217,0,0.00
2025-09-18T01:00,15.1,71,1018.8,16.3,223,7,0.00
2025-09-18T02:00,14.9,75,1018.4,15.3,214,16,0.00
2025-09-18T03:00,15.3,73,1018.1,16.6,214,26,0.00
2025-09-18T04:00,15.1,79,1018.0,15.5,222,38,0.10
2025-09-18T05:00,15.2,80,1018.1,16.0,224,49,0.00
2025-09-18T06:00,15.3,81,1018.2,15.5,226,52,0.00
2025-09-18T07:00,15.8,79,1018.4,16.4,232,38,0.00
2025-09-18T08:00,16.6,79,1018.6,17.8,238,16,0.00
2025-09-18T09:00,16.8,79,1018.9,17.1,240,0,0.00
2025-09-18T10:00,17.9,76,1019.2,18.7,245,0,0.00
2025-09-18T11:00,18.0,77,1019.2,17.6,244,3,0.00
2025-09-18T12:00,18.7,76,1019.1,19.0,245,6,0.00
2025-09-18T13:00,18.8,77,1019.1,16.6,248,5,0.00
2025-09-18T14:00,19.3,76,1019.0,16.7,256,2,0.00
2025-09-18T15:00,19.9,75,1018.9,15.7,261,0,0.00
2025-09-18T16:00,19.8,75,1019.1,16.3,264,0,0.00
2025-09-18T17:00,19.5,76,1019.6,15.5,258,0,0.00
2025-09-18T18:00,19.1,79,1020.2,14.7,259,0,0.10
2025-09-18T19:00,18.9,81,1020.3,14.0,252,1,0.00
2025-09-18T20:00,18.5,81,1020.7,15.6,262,1,0.00
2025-09-18T21:00,18.5,81,1021.0,16.1,260,3,0.00
2025-09-18T22:00,18.9,78,1021.1,16.9,258,7,0.00
2025-09-18T23:00,19.0,77,1021.2,16.7,256,11,0.00
2025-09-19T00:00,19.2,76,1021.4,17.4,263,13,0.00
2025-09-19T01:00,18.6,79,1021.6,16.3,262,10,0.00
2025-09-19T02:00,18.6,80,1021.6,15.7,250,4,0.00
2025-09-19T03:00,17.5,86,1021.7,14.4,248,0,0.00
2025-09-19T04:00,16.8,89,1022.1,12.6,250,0,0.00
2025-09-19T05:00,16.4,91,1022.5,10.6,242,0,0.00
